year,cens,zone_stat,desc_zone,district,area,n_stops,n_lines,avg_distan,tot,tot_F,tot_M,tot_foreig,n_fam,minors,working_age,seniors,tot_500,F_500,tot_M_500,foreign_500,fam_500,minors_500,working_500,seniors_500,stop_coverage,tot_accidents,tot_vehicles_involves,vehicle_categories,n_public_vehicles,public_accidents
2019,78,3,Palazzo Carignano,1,4455.96159565,0,0,-1.0,31,14,17,0,20,5.0,22.0,4.0,3949,2068,1859,359,2345,494.0,2593.0,840.0,0.0,0.0,0.0,0,0.0,0.0
2012,79,3,Palazzo Carignano,1,8563.93941766,0,0,-1.0,125,70,55,15,75,17.0,75.0,33.0,3703,1937,1743,378,2198,451.0,2494.0,735.0,0.0,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,79,3,Palazzo Carignano,1,8563.93941766,0,0,-1.0,118,65,53,4,69,11.0,71.0,36.0,3648,1922,1704,324,2165,444.0,2379.0,803.0,0.0,0.0,0.0,0,0.0,0.0
2012,80,3,Palazzo Carignano,1,12357.5454087,0,0,-1.0,196,103,93,35,120,20.0,140.0,36.0,3205,1664,1517,299,1879,372.0,2155.0,654.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2019,80,3,Palazzo Carignano,1,12357.5454087,0,0,-1.0,163,88,75,12,99,21.0,94.0,48.0,3122,1643,1455,262,1855,355.0,2016.0,727.0,0.0,2.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,81,3,Palazzo Carignano,1,10755.5600989,0,0,-1.0,228,119,109,13,131,37.0,147.0,44.0,3235,1695,1508,262,1872,374.0,2145.0,684.0,0.0,0.0,0.0,0,0.0,0.0
2019,81,3,Palazzo Carignano,1,10755.5600989,0,0,-1.0,225,116,109,21,133,28.0,158.0,39.0,3163,1659,1477,230,1856,357.0,2011.0,768.0,0.0,2.0,4.0,"['privato_vettura', 'altro']",0.0,0.0
2012,82,3,Palazzo Carignano,1,17875.4376788,0,0,-1.0,286,156,130,15,166,28.0,188.0,70.0,3631,1908,1691,301,2103,408.0,2444.0,747.0,0.0,1.0,3.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,82,3,Palazzo Carignano,1,17875.4376788,0,0,-1.0,285,157,128,17,172,33.0,173.0,79.0,3505,1843,1635,242,2049,389.0,2221.0,868.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,83,3,Palazzo Carignano,1,15721.7277952,1,12,2.090330788804071,12,5,7,1,6,1.0,8.0,3.0,3807,1995,1780,327,2211,426.0,2570.0,779.0,0.083333333333333,0.0,0.0,0,0.0,0.0
2019,83,3,Palazzo Carignano,1,15721.7277952,1,12,2.044863731656184,9,2,7,0,8,0.0,8.0,1.0,3635,1910,1698,264,2126,424.0,2313.0,871.0,0.111111111111111,3.0,5.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,84,3,Palazzo Carignano,1,16432.637951,1,6,2.219253604749788,430,228,202,30,243,51.0,284.0,95.0,4157,2227,1911,335,2417,482.0,2780.0,876.0,0.002325581395349,6.0,12.0,"['privato_moto', 'privato_vettura', 'pubblico']",2.0,1.0
2019,84,3,Palazzo Carignano,1,16432.637951,2,9,2.109014675052411,416,208,208,12,227,52.0,259.0,105.0,3985,2132,1838,291,2296,498.0,2517.0,955.0,0.004807692307692,4.0,8.0,"['privato_moto', 'privato_vettura', 'pubblico']",2.0,1.0
2012,85,3,Palazzo Carignano,1,5423.75577598,0,0,-1.0,76,42,34,6,47,12.0,49.0,15.0,4093,2111,1964,534,2488,487.0,2804.0,784.0,0.0,2.0,4.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,85,3,Palazzo Carignano,1,5423.75577598,0,0,-1.0,77,41,36,4,42,15.0,47.0,15.0,4048,2122,1911,355,2396,493.0,2662.0,878.0,0.0,0.0,0.0,0,0.0,0.0
2012,86,3,Palazzo Carignano,1,4577.72903239,1,1,2.734944868532655,43,19,24,1,22,9.0,23.0,11.0,4187,2154,2015,480,2547,499.0,2864.0,806.0,0.023255813953488,0.0,0.0,0,0.0,0.0
2019,86,3,Palazzo Carignano,1,4577.72903239,0,0,-1.0,62,30,32,6,30,13.0,43.0,6.0,4134,2160,1959,339,2447,497.0,2727.0,895.0,0.0,0.0,0.0,0,0.0,0.0
2012,87,3,Palazzo Carignano,1,9313.94769276,1,1,2.905852417302799,64,41,23,6,36,8.0,36.0,20.0,4036,2124,1889,345,2380,489.0,2680.0,844.0,0.015625,1.0,2.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,87,3,Palazzo Carignano,1,9313.94769276,1,1,2.967295597484277,68,42,26,6,36,13.0,36.0,19.0,4069,2151,1896,281,2370,501.0,2618.0,928.0,0.014705882352941,1.0,1.0,['privato_vettura'],0.0,0.0
2012,89,3,Palazzo Carignano,1,8750.25537553,0,0,-1.0,9,5,1,0,1,0.0,6.0,0.0,3378,1769,1577,273,1953,392.0,2250.0,704.0,0.0,0.0,0.0,0,0.0,0.0
2019,89,3,Palazzo Carignano,1,8750.25537553,0,0,-1.0,9,2,2,0,2,0.0,4.0,0.0,3297,1725,1545,239,1923,380.0,2096.0,794.0,0.0,0.0,0.0,0,0.0,0.0
2012,90,3,Palazzo Carignano,1,12595.6813383,5,16,2.403307888040712,53,28,25,2,34,3.0,34.0,16.0,3786,1941,1816,414,2280,449.0,2559.0,749.0,0.094339622641509,1.0,2.0,"['privato_vettura', 'pubblico']",1.0,1.0
2019,90,3,Palazzo Carignano,1,12595.6813383,4,19,2.308595387840671,47,22,25,4,27,7.0,29.0,11.0,3891,2035,1836,303,2284,481.0,2545.0,845.0,0.085106382978723,0.0,0.0,0,0.0,0.0
2012,91,3,Palazzo Carignano,1,10689.2647115,0,0,-1.0,32,17,15,0,17,6.0,19.0,7.0,3839,2026,1792,305,2264,466.0,2522.0,830.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2019,91,3,Palazzo Carignano,1,10689.2647115,0,0,-1.0,62,31,31,9,32,6.0,38.0,18.0,3996,2092,1889,309,2352,492.0,2563.0,926.0,0.0,0.0,0.0,0,0.0,0.0
2012,92,3,Palazzo Carignano,1,11594.2249026,0,0,-1.0,9,0,4,1,4,0.0,2.0,2.0,3862,2017,1824,280,2241,471.0,2540.0,830.0,0.0,0.0,0.0,0,0.0,0.0
2019,92,3,Palazzo Carignano,1,11594.2249026,0,0,-1.0,9,0,4,2,4,0.0,2.0,2.0,3865,2010,1840,268,2241,468.0,2472.0,910.0,0.0,0.0,0.0,0,0.0,0.0
2012,93,3,Palazzo Carignano,1,9475.68552902,0,0,-1.0,180,97,83,2,108,19.0,116.0,45.0,3930,2048,1859,295,2264,475.0,2628.0,804.0,0.0,0.0,0.0,0,0.0,0.0
2019,93,3,Palazzo Carignano,1,9475.68552902,0,0,-1.0,197,111,86,8,119,15.0,136.0,46.0,3794,1970,1802,258,2202,439.0,2425.0,908.0,0.0,0.0,0.0,0,0.0,0.0
2012,94,3,Palazzo Carignano,1,9681.16179273,1,1,2.906276505513147,284,150,134,12,164,26.0,180.0,78.0,4261,2230,2015,389,2478,498.0,2912.0,835.0,0.003521126760563,3.0,5.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2019,94,3,Palazzo Carignano,1,9681.16179273,1,1,2.967295597484277,265,140,125,17,154,27.0,154.0,84.0,4073,2127,1933,315,2393,458.0,2627.0,975.0,0.00377358490566,0.0,0.0,0,0.0,0.0
2012,95,3,Palazzo Carignano,1,3983.56756221,0,0,-1.0,94,47,47,8,54,14.0,64.0,16.0,4289,2261,2004,371,2486,483.0,2910.0,872.0,0.0,0.0,0.0,0,0.0,0.0
2019,95,3,Palazzo Carignano,1,3983.56756221,0,0,-1.0,86,40,46,4,49,11.0,58.0,17.0,4075,2156,1899,292,2371,473.0,2587.0,995.0,0.0,0.0,0.0,0,0.0,0.0
2012,96,3,Palazzo Carignano,1,4887.00861509,0,0,-1.0,55,30,25,0,25,8.0,30.0,17.0,4171,2209,1951,355,2421,474.0,2787.0,899.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2019,96,3,Palazzo Carignano,1,4887.00861509,0,0,-1.0,44,25,19,2,23,7.0,24.0,13.0,4032,2137,1887,314,2326,505.0,2524.0,995.0,0.0,0.0,0.0,0,0.0,0.0
2012,97,3,Palazzo Carignano,1,5578.72214604,0,0,-1.0,81,40,41,2,46,5.0,63.0,13.0,3753,1990,1747,310,2167,431.0,2524.0,782.0,0.0,0.0,0.0,0,0.0,0.0
2019,97,3,Palazzo Carignano,1,5578.72214604,0,0,-1.0,72,39,33,4,43,5.0,49.0,18.0,3600,1902,1685,248,2092,421.0,2299.0,867.0,0.0,1.0,1.0,['privato_vettura'],0.0,0.0
2012,99,3,Palazzo Carignano,1,15872.8516699,1,1,2.969889737065309,116,60,56,2,68,12.0,75.0,29.0,3944,2033,1890,300,2210,518.0,2604.0,801.0,0.008620689655172,0.0,0.0,0,0.0,0.0
2019,99,3,Palazzo Carignano,1,15872.8516699,1,1,2.763941299790357,141,77,64,6,88,14.0,91.0,36.0,3852,1985,1852,286,2200,485.0,2459.0,893.0,0.00709219858156,0.0,0.0,0,0.0,0.0
2012,100,3,Palazzo Carignano,1,16289.8259139,0,0,-1.0,121,74,47,8,75,14.0,79.0,28.0,3914,2021,1884,261,2176,524.0,2570.0,811.0,0.0,0.0,0.0,0,0.0,0.0
2019,100,3,Palazzo Carignano,1,16289.8259139,0,0,-1.0,119,68,51,6,76,18.0,72.0,29.0,3806,1965,1829,257,2146,479.0,2417.0,898.0,0.0,0.0,0.0,0,0.0,0.0
2012,101,3,Palazzo Carignano,1,11007.7923611,1,7,2.204834605597964,116,57,59,2,65,9.0,88.0,19.0,4566,2382,2175,382,2582,583.0,3008.0,966.0,0.008620689655172,1.0,2.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2019,101,3,Palazzo Carignano,1,11007.7923611,1,9,2.094758909853249,113,58,55,4,61,13.0,76.0,24.0,4380,2274,2094,306,2482,561.0,2750.0,1057.0,0.008849557522124,0.0,0.0,0,0.0,0.0
2012,102,3,Palazzo Carignano,1,14416.1272622,2,7,2.591815097540288,11,6,5,5,1,1.0,6.0,4.0,3814,2005,1801,345,2192,468.0,2500.0,838.0,0.181818181818182,2.0,3.0,"['privato_vettura', 'pubblico', 'bicicletta']",1.0,1.0
2019,102,3,Palazzo Carignano,1,14416.1272622,3,10,2.446331236897275,10,6,4,6,2,1.0,7.0,2.0,3695,1949,1739,270,2093,473.0,2298.0,917.0,0.3,1.0,2.0,['privato_vettura'],0.0,0.0
2012,103,3,Palazzo Carignano,1,14513.820744,0,0,-1.0,194,98,96,21,109,27.0,133.0,34.0,3691,1890,1789,268,2077,487.0,2441.0,751.0,0.0,0.0,0.0,0,0.0,0.0
2019,103,3,Palazzo Carignano,1,14513.820744,0,0,-1.0,193,97,96,14,107,27.0,128.0,38.0,3719,1890,1817,264,2123,473.0,2385.0,849.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2012,106,3,Palazzo Carignano,1,23271.6035683,0,0,-1.0,253,113,140,47,138,38.0,164.0,51.0,3792,2052,1732,377,2126,539.0,2444.0,801.0,0.0,1.0,2.0,"['veicoli_grandi', 'privato_moto']",0.0,0.0
2019,106,3,Palazzo Carignano,1,23271.6035683,0,0,-1.0,250,110,140,49,143,38.0,153.0,59.0,3736,2000,1729,346,2070,519.0,2315.0,895.0,0.0,3.0,5.0,['privato_vettura'],0.0,0.0
2012,107,3,Palazzo Carignano,1,9977.62161376,0,0,-1.0,155,78,77,20,96,19.0,105.0,31.0,4528,2336,2180,447,2574,603.0,3050.0,863.0,0.0,0.0,0.0,0,0.0,0.0
2019,107,3,Palazzo Carignano,1,9977.62161376,0,0,-1.0,151,72,79,14,96,18.0,98.0,35.0,4534,2346,2181,382,2624,586.0,2956.0,985.0,0.0,0.0,0.0,0,0.0,0.0
2012,108,3,Palazzo Carignano,1,6172.76966299,0,0,-1.0,141,72,69,12,74,26.0,86.0,29.0,5177,2690,2496,555,2964,693.0,3525.0,968.0,0.0,0.0,0.0,0,0.0,0.0
2019,108,3,Palazzo Carignano,1,6172.76966299,0,0,-1.0,128,63,65,6,72,21.0,75.0,32.0,5045,2630,2408,440,2915,662.0,3283.0,1093.0,0.0,0.0,0.0,0,0.0,0.0
2012,109,3,Palazzo Carignano,1,4329.84378581,0,0,-1.0,24,11,13,2,9,1.0,19.0,4.0,4910,2548,2374,549,2844,641.0,3341.0,940.0,0.0,0.0,0.0,0,0.0,0.0
2019,109,3,Palazzo Carignano,1,4329.84378581,0,0,-1.0,18,13,5,4,10,1.0,13.0,4.0,4795,2493,2295,462,2780,647.0,3069.0,1072.0,0.0,0.0,0.0,0,0.0,0.0
2012,110,3,Palazzo Carignano,1,5980.68376946,1,1,2.906276505513147,289,137,152,1,99,69.0,174.0,46.0,4795,2485,2314,509,2755,632.0,3263.0,904.0,0.003460207612457,0.0,0.0,0,0.0,0.0
2019,110,3,Palazzo Carignano,1,5980.68376946,0,0,-1.0,274,133,141,4,100,57.0,165.0,52.0,4686,2440,2239,401,2725,612.0,3051.0,1016.0,0.0,0.0,0.0,0,0.0,0.0
2012,111,3,Palazzo Carignano,1,6751.12319757,0,0,-1.0,9,0,8,0,8,0.0,1.0,7.0,5274,2732,2554,606,3005,709.0,3600.0,977.0,0.0,0.0,0.0,0,0.0,0.0
2019,111,3,Palazzo Carignano,1,6751.12319757,1,1,2.967295597484277,9,0,7,0,7,0.0,0.0,7.0,5109,2647,2455,484,2916,690.0,3289.0,1123.0,0.111111111111111,0.0,0.0,0,0.0,0.0
2012,112,4,Piazza San Carlo,1,7563.65998501,1,5,2.309584393553859,38,16,22,0,23,1.0,29.0,8.0,2671,1361,1288,280,1561,334.0,1767.0,548.0,0.026315789473684,0.0,0.0,0,0.0,0.0
2019,112,4,Piazza San Carlo,1,7563.65998501,2,9,2.045283018867925,50,25,25,4,28,4.0,29.0,17.0,2860,1482,1368,262,1646,363.0,1852.0,635.0,0.04,2.0,4.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2012,113,4,Piazza San Carlo,1,23425.7917627,0,0,-1.0,184,94,90,12,110,19.0,133.0,32.0,2798,1404,1354,282,1664,333.0,1839.0,586.0,0.0,0.0,0.0,0,0.0,0.0
2019,113,4,Piazza San Carlo,1,23425.7917627,1,5,2.348427672955975,202,108,94,16,131,19.0,145.0,38.0,3096,1589,1487,275,1789,407.0,2005.0,664.0,0.004950495049505,0.0,0.0,0,0.0,0.0
2012,114,4,Piazza San Carlo,1,17042.5276325,0,0,-1.0,44,21,23,5,26,5.0,27.0,12.0,3211,1621,1542,331,1889,382.0,2093.0,688.0,0.0,1.0,2.0,"['veicoli_grandi', 'privato_moto']",0.0,0.0
2019,114,4,Piazza San Carlo,1,17042.5276325,1,1,2.654507337526205,88,42,46,8,45,14.0,59.0,15.0,3567,1834,1708,323,2038,470.0,2287.0,785.0,0.011363636363636,2.0,5.0,"['pubblico', 'privato_vettura', 'polizia', 'bicicletta']",1.0,1.0
2012,115,4,Piazza San Carlo,1,17642.3443777,0,0,-1.0,9,1,1,1,1,0.0,2.0,0.0,3093,1554,1506,311,1864,368.0,2014.0,678.0,0.0,1.0,2.0,"['privato_vettura', 'pubblico']",1.0,1.0
2019,115,4,Piazza San Carlo,1,17642.3443777,0,0,-1.0,9,2,2,0,2,2.0,2.0,0.0,3381,1729,1632,313,1991,424.0,2203.0,734.0,0.0,1.0,2.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2012,116,4,Piazza San Carlo,1,16546.7589217,2,3,2.74236641221374,66,32,34,12,34,12.0,49.0,5.0,3551,1860,1662,283,2102,423.0,2300.0,799.0,0.03030303030303,2.0,3.0,['privato_vettura'],0.0,0.0
2019,116,4,Piazza San Carlo,1,16546.7589217,2,3,2.585534591194969,71,36,35,7,40,7.0,50.0,14.0,3813,1977,1811,291,2238,474.0,2436.0,878.0,0.028169014084507,2.0,2.0,['privato_vettura'],0.0,0.0
2012,117,4,Piazza San Carlo,1,18623.3027861,0,0,-1.0,257,142,115,37,146,36.0,177.0,44.0,4103,2141,1941,335,2405,504.0,2686.0,892.0,0.0,0.0,0.0,0,0.0,0.0
2019,117,4,Piazza San Carlo,1,18623.3027861,0,0,-1.0,228,126,102,18,130,24.0,143.0,61.0,4204,2167,2022,318,2460,520.0,2684.0,985.0,0.0,0.0,0.0,0,0.0,0.0
2012,118,4,Piazza San Carlo,1,5538.67291114,0,0,-1.0,9,1,1,0,1,0.0,2.0,0.0,2520,1231,1259,262,1364,368.0,1639.0,483.0,0.0,0.0,0.0,0,0.0,0.0
2019,118,4,Piazza San Carlo,1,5538.67291114,0,0,-1.0,9,2,2,0,2,0.0,4.0,0.0,2607,1328,1264,216,1391,395.0,1668.0,529.0,0.0,0.0,0.0,0,0.0,0.0
2012,119,4,Piazza San Carlo,1,11406.1005596,0,0,-1.0,9,1,1,1,5,0.0,0.0,2.0,2958,1474,1441,293,1639,411.0,1874.0,630.0,0.0,0.0,0.0,0,0.0,0.0
2019,119,4,Piazza San Carlo,1,11406.1005596,0,0,-1.0,53,10,43,47,50,2.0,49.0,2.0,3239,1648,1566,262,1767,495.0,2046.0,673.0,0.0,0.0,0.0,0,0.0,0.0
2012,120,4,Piazza San Carlo,1,16383.111176,1,5,-1.0,9,1,0,1,1,0.0,1.0,0.0,3020,1511,1466,311,1758,387.0,1924.0,666.0,0.111111111111111,3.0,7.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2019,120,4,Piazza San Carlo,1,16383.111176,0,0,-1.0,9,2,2,2,5,0.0,3.0,1.0,3273,1642,1606,304,1879,434.0,2107.0,707.0,0.0,2.0,4.0,"['veicoli_grandi', 'privato_vettura']",0.0,0.0
2012,121,4,Piazza San Carlo,1,8282.43538493,0,0,-1.0,9,1,5,1,5,0.0,1.0,5.0,2955,1516,1398,259,1728,385.0,1878.0,651.0,0.0,0.0,0.0,0,0.0,0.0
2019,121,4,Piazza San Carlo,1,8282.43538493,0,0,-1.0,56,25,31,9,29,13.0,38.0,5.0,3303,1664,1614,313,1926,434.0,2147.0,697.0,0.0,0.0,0.0,0,0.0,0.0
2012,122,4,Piazza San Carlo,1,7763.34210922,0,0,-1.0,77,35,42,2,41,15.0,50.0,12.0,3378,1756,1596,279,1973,421.0,2160.0,771.0,0.0,2.0,2.0,"['privato_moto', 'bicicletta']",0.0,0.0
2019,122,4,Piazza San Carlo,1,7763.34210922,0,0,-1.0,79,35,44,11,38,15.0,55.0,9.0,3582,1823,1739,273,2077,452.0,2286.0,824.0,0.0,1.0,1.0,['privato_moto'],0.0,0.0
2012,124,4,Piazza San Carlo,1,3648.63845639,0,0,-1.0,45,21,24,5,23,9.0,28.0,8.0,3632,1835,1771,333,2040,507.0,2362.0,737.0,0.0,0.0,0.0,0,0.0,0.0
2019,124,4,Piazza San Carlo,1,3648.63845639,0,0,-1.0,37,17,20,4,16,5.0,23.0,9.0,3789,1897,1872,299,2148,512.0,2444.0,813.0,0.0,0.0,0.0,0,0.0,0.0
2012,125,4,Piazza San Carlo,1,17403.4522338,0,0,-1.0,316,154,162,25,198,47.0,218.0,51.0,3739,1913,1799,283,2097,495.0,2426.0,791.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,125,4,Piazza San Carlo,1,17403.4522338,0,0,-1.0,278,136,142,28,179,29.0,194.0,55.0,3816,1936,1858,279,2171,484.0,2430.0,880.0,0.0,0.0,0.0,0,0.0,0.0
2012,126,4,Piazza San Carlo,1,5588.87885207,0,0,-1.0,62,30,32,1,23,19.0,29.0,14.0,3393,1783,1580,298,1800,530.0,2138.0,695.0,0.0,4.0,8.0,"['veicoli_grandi', 'privato_moto', 'privato_vettura', 'bicicletta']",0.0,0.0
2019,126,4,Piazza San Carlo,1,5588.87885207,0,0,-1.0,66,32,34,0,31,14.0,32.0,20.0,3403,1806,1582,255,1811,547.0,2092.0,749.0,0.0,0.0,0.0,0,0.0,0.0
2012,127,4,Piazza San Carlo,1,23166.3607279,1,5,2.354113655640373,9,0,1,0,1,1.0,0.0,0.0,3159,1614,1509,298,1671,474.0,1994.0,655.0,0.111111111111111,0.0,0.0,0,0.0,0.0
2019,127,4,Piazza San Carlo,1,23166.3607279,3,13,2.158909853249476,9,2,2,0,2,0.0,4.0,0.0,3384,1745,1619,281,1808,545.0,2129.0,690.0,0.333333333333333,0.0,0.0,0,0.0,0.0
2012,128,4,Piazza San Carlo,1,20599.6322855,0,0,-1.0,148,69,79,9,83,18.0,89.0,41.0,3250,1679,1528,311,1821,414.0,2064.0,729.0,0.0,3.0,6.0,"['privato_moto', 'privato_vettura', 'pubblico']",1.0,1.0
2019,128,4,Piazza San Carlo,1,20599.6322855,0,0,-1.0,161,77,84,6,84,26.0,96.0,39.0,3498,1790,1683,313,1986,494.0,2230.0,749.0,0.0,3.0,6.0,"['privato_moto', 'privato_vettura', 'pubblico']",2.0,1.0
2012,129,4,Piazza San Carlo,1,3722.24391211,0,0,-1.0,109,59,50,13,62,16.0,63.0,30.0,3352,1704,1604,348,1919,432.0,2177.0,699.0,0.0,1.0,2.0,['privato_vettura'],0.0,0.0
2019,129,4,Piazza San Carlo,1,3722.24391211,0,0,-1.0,107,62,45,6,62,14.0,62.0,31.0,3563,1817,1726,338,2040,497.0,2331.0,715.0,0.0,0.0,0.0,0,0.0,0.0
2012,130,4,Piazza San Carlo,1,4338.80834276,0,0,-1.0,9,5,4,0,7,0.0,5.0,4.0,3501,1785,1672,372,2040,434.0,2291.0,732.0,0.0,0.0,0.0,0,0.0,0.0
2019,130,4,Piazza San Carlo,1,4338.80834276,0,0,-1.0,9,2,2,0,2,1.0,1.0,2.0,3671,1861,1790,355,2147,493.0,2394.0,764.0,0.0,0.0,0.0,0,0.0,0.0
2012,131,4,Piazza San Carlo,1,3855.78228828,1,1,2.969889737065309,32,12,20,0,14,8.0,20.0,4.0,3713,1880,1796,350,2084,509.0,2396.0,771.0,0.03125,2.0,4.0,['privato_vettura'],0.0,0.0
2019,131,4,Piazza San Carlo,1,3855.78228828,1,1,2.763941299790357,34,15,19,4,15,8.0,19.0,7.0,3814,1939,1855,289,2162,532.0,2450.0,812.0,0.029411764705882,0.0,0.0,0,0.0,0.0
2012,133,4,Piazza San Carlo,1,16382.4994455,0,0,-1.0,261,140,121,35,177,28.0,176.0,57.0,4134,2111,2008,402,2337,577.0,2709.0,833.0,0.0,0.0,0.0,0,0.0,0.0
2019,133,4,Piazza San Carlo,1,16382.4994455,0,0,-1.0,255,132,123,25,172,28.0,171.0,56.0,4256,2182,2067,334,2431,573.0,2756.0,920.0,0.0,3.0,5.0,"['privato_vettura', 'bicicletta']",0.0,0.0
2012,134,4,Piazza San Carlo,1,8510.43990454,0,0,-1.0,83,42,41,2,42,13.0,57.0,13.0,3770,1985,1755,454,2008,577.0,2440.0,723.0,0.0,0.0,0.0,0,0.0,0.0
2019,134,4,Piazza San Carlo,1,8510.43990454,0,0,-1.0,99,53,46,11,51,22.0,54.0,23.0,3695,1965,1713,353,1958,582.0,2301.0,795.0,0.0,2.0,4.0,"['pubblico', 'bicicletta']",1.0,1.0
2012,135,4,Piazza San Carlo,1,5425.62908433,1,4,2.373197625106022,75,42,33,6,49,7.0,50.0,18.0,4055,2129,1888,499,2176,608.0,2619.0,790.0,0.013333333333333,0.0,0.0,0,0.0,0.0
2019,135,4,Piazza San Carlo,1,5425.62908433,1,7,-1.0,69,34,35,6,42,9.0,48.0,12.0,4008,2139,1842,387,2138,619.0,2509.0,853.0,0.014492753623188,0.0,0.0,0,0.0,0.0
2012,136,4,Piazza San Carlo,1,5312.63766562,1,7,2.327396098388465,122,74,48,15,76,17.0,73.0,32.0,3536,1851,1647,459,1940,489.0,2282.0,727.0,0.008196721311475,0.0,0.0,0,0.0,0.0
2019,136,4,Piazza San Carlo,1,5312.63766562,1,7,2.210482180293501,104,65,39,12,66,12.0,69.0,23.0,3669,1920,1722,393,2017,544.0,2318.0,780.0,0.009615384615385,0.0,0.0,0,0.0,0.0
2012,137,4,Piazza San Carlo,1,5893.47471227,2,5,2.624681933842239,158,91,67,14,86,20.0,102.0,36.0,3497,1824,1624,463,1915,478.0,2253.0,717.0,0.012658227848101,0.0,0.0,0,0.0,0.0
2019,137,4,Piazza San Carlo,1,5893.47471227,0,0,-1.0,156,88,68,4,87,23.0,86.0,47.0,3611,1890,1694,387,1987,537.0,2283.0,764.0,0.0,1.0,2.0,"['privato_vettura', 'pubblico']",1.0,1.0
2012,138,4,Piazza San Carlo,1,4081.1594478,1,1,2.655640373197625,44,18,26,9,27,7.0,29.0,8.0,3719,1905,1769,487,2130,481.0,2433.0,760.0,0.022727272727273,0.0,0.0,0,0.0,0.0
2019,138,4,Piazza San Carlo,1,4081.1594478,0,0,-1.0,46,20,26,4,32,7.0,30.0,9.0,3819,1975,1822,379,2196,540.0,2455.0,802.0,0.0,0.0,0.0,0,0.0,0.0
2012,139,4,Piazza San Carlo,1,11157.1331379,0,0,-1.0,95,54,41,10,51,15.0,60.0,20.0,3756,1917,1802,453,2181,486.0,2480.0,753.0,0.0,0.0,0.0,0,0.0,0.0
2019,139,4,Piazza San Carlo,1,11157.1331379,0,0,-1.0,99,50,49,8,46,19.0,58.0,22.0,3855,1972,1868,381,2244,530.0,2515.0,795.0,0.0,1.0,3.0,['privato_vettura'],0.0,0.0
2012,140,4,Piazza San Carlo,1,10568.2734445,0,0,-1.0,140,77,63,5,72,23.0,81.0,36.0,5034,2565,2447,788,2890,678.0,3370.0,964.0,0.0,0.0,0.0,0,0.0,0.0
2019,140,4,Piazza San Carlo,1,10568.2734445,0,0,-1.0,118,62,56,7,64,15.0,78.0,25.0,4964,2572,2382,537,2850,705.0,3248.0,1001.0,0.0,2.0,5.0,"['veicoli_grandi', 'privato_vettura', 'pubblico']",1.0,1.0
2012,141,4,Piazza San Carlo,1,7323.86779225,0,0,-1.0,176,87,89,6,108,10.0,124.0,42.0,4811,2431,2368,606,2728,659.0,3218.0,922.0,0.0,0.0,0.0,0,0.0,0.0
2019,141,4,Piazza San Carlo,1,7323.86779225,0,0,-1.0,177,89,88,7,105,15.0,119.0,43.0,4800,2461,2332,447,2765,670.0,3128.0,995.0,0.0,0.0,0.0,0,0.0,0.0
2012,142,4,Piazza San Carlo,1,3906.88488914,0,0,-1.0,60,33,27,5,31,12.0,39.0,9.0,5628,2853,2764,873,3210,757.0,3812.0,1048.0,0.0,0.0,0.0,0,0.0,0.0
2019,142,4,Piazza San Carlo,1,3906.88488914,0,0,-1.0,62,35,27,4,34,9.0,42.0,11.0,5551,2881,2665,628,3214,787.0,3619.0,1140.0,0.0,0.0,0.0,0,0.0,0.0
2012,143,4,Piazza San Carlo,1,11984.8508758,2,8,2.406064461407972,165,96,69,20,92,22.0,99.0,44.0,3884,2042,1826,508,2124,552.0,2555.0,761.0,0.012121212121212,7.0,14.0,"['privato_vettura', 'privato_moto']",0.0,0.0
2019,143,4,Piazza San Carlo,1,11984.8508758,2,11,2.313417190775681,141,79,62,10,83,22.0,74.0,45.0,3759,2007,1740,346,2025,559.0,2338.0,850.0,0.014184397163121,6.0,8.0,['privato_vettura'],0.0,0.0
2012,144,4,Piazza San Carlo,1,7802.7664954,1,2,-1.0,46,24,22,0,22,8.0,32.0,6.0,4195,2214,1965,548,2319,588.0,2761.0,830.0,0.021739130434783,2.0,3.0,"['privato_vettura', 'veicoli_grandi']",0.0,0.0
2019,144,4,Piazza San Carlo,1,7802.7664954,0,0,-1.0,39,20,19,0,21,6.0,30.0,3.0,4090,2201,1877,379,2209,611.0,2551.0,916.0,0.0,0.0,0.0,0,0.0,0.0
